"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","cell_type"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","8/96","39/17012",0.205128205128205,36.3504273504273,16.649429883635,4.07109086079723e-11,2.01600419426679e-08,1.5855827563105e-08,"CD74/HLA-DRB1/IFI30/FCER1G/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1",8,"Cycling/proliferating epithelial"
"GO:0043542","endothelial cell migration","94/2021","231/17012",0.406926406926407,3.42534984395449,13.6271250218324,3.71899728760137e-29,2.18267950809324e-25,1.7052581247149e-25,"TEK/RHOJ/ADAMTS9/PECAM1/ROBO4/MMRN2/CDH5/MET/NOS3/TGFBR3/CLEC14A/SOX18/FLT4/ACVRL1/EPHB4/PTPRM/LOXL2/HSPA12B/PRCP/CARD10/SASH1/VEGFC/JCAD/PLXND1/FAP/NRP2/ROBO1/GAB1/KDR/PIK3C2A/NRP1/PLPP3/ID1/EHD4/CDH13/HDAC7/BCAR1/DAB2IP/PXN/RIN2/STARD13/NOTCH1/SPRED1/MEF2C/CD40/FGFR1/DLL4/EDN1/AKT3/PTK2/PIK3R3/EMP2/SP1/PRKD2/EFNB2/CTNND1/VASH1/PLK2/MAP2K5/ADAM17/ATP2B4/PLCG1/RAB13/NF1/ADGRA2/MYH9/HDAC5/ABL1/BCAS3/SCARB1/SYNJ2BP/RAC1/ITGB1/RGCC/ETS1/TMSB4X/SPARC/FN1/THBS1/JUP/EFNA1/PTP4A3/GRN/STC1/ANGPT2/FGF2/PDGFB/ATOH8/PPARG/CCN3/PIK3CA/FSTL1/RRAS/PRKD1",94,"Endothelial"
"GO:0031589","cell-substrate adhesion","117/2021","360/17012",0.325,2.73572488866898,12.2217027585384,1.25354147637096e-25,3.67851746241059e-22,2.87390877424838e-22,"VWF/TEK/ADAMTS9/ITGB4/PECAM1/LIMS2/FAM107A/ITGA9/CD34/ACVRL1/TNXB/LAMB1/HOXD3/ITGA6/ADAM15/BCR/FZD4/KDR/ITGA8/PPM1F/SERPINE1/TAOK2/NRP1/PLPP3/ITGA5/SNED1/ITGA2/SRGAP2/DLC1/DISC1/CDH13/LAMA5/PARVB/FERMT2/DAB2/PXN/RIN2/GAS6/NOTCH1/TRIOBP/LEF1/PEAK1/DOCK1/TBCD/PTK2/WDPCP/ATXN3/JAM3/ROCK2/MACF1/JAK2/PRKCE/NID1/EMP2/LAMC1/ARL2/CORO1C/PHLDB2/CRK/CTTN/FER/RREB1/SPRY4/LIMS1/DUSP22/CX3CL1/BCAM/MAP4K4/HSD17B12/LIMCH1/RASA1/CTNNB1/GSK3B/SLK/NF1/MINK1/CCN2/PTPRK/VAMP3/CLASP1/PARVA/UTRN/NEDD9/ABL1/DAPK3/NTN4/RSU1/RAC1/ITGB1/PREX1/FN1/THBS1/JUP/EFEMP2/EFNA1/ITGB5/ACTN4/ANGPT2/SMAD6/PDGFB/ITGA1/EDIL3/MERTK/MMP14/JAG1/PKD1/GCNT2/CLASP2/THY1/ARHGEF7/RRAS/RCC2/DAG1/PTPRA/SORBS3/PPFIA1/WASHC2C",117,"Endothelial"
"GO:0043534","blood vessel endothelial cell migration","59/2021","121/17012",0.487603305785124,4.10445692133425,12.5829774685786,1.25732340176923e-23,2.45974368166121e-20,1.92171955723045e-20,"RHOJ/ROBO4/MMRN2/CDH5/NOS3/TGFBR3/CLEC14A/SOX18/ACVRL1/EPHB4/PRCP/CARD10/VEGFC/JCAD/ROBO1/GAB1/KDR/PIK3C2A/NRP1/ID1/EHD4/HDAC7/STARD13/NOTCH1/SPRED1/MEF2C/CD40/FGFR1/DLL4/AKT3/PIK3R3/EMP2/SP1/PRKD2/EFNB2/CTNND1/VASH1/PLK2/MAP2K5/ADAM17/ATP2B4/PLCG1/NF1/MYH9/HDAC5/ABL1/SCARB1/ITGB1/RGCC/ETS1/TMSB4X/THBS1/JUP/EFNA1/ANGPT2/FGF2/PDGFB/PPARG/PRKD1",59,"Endothelial"
"GO:0045446","endothelial cell differentiation","56/2021","113/17012",0.495575221238938,4.1715614367723,12.4198006294632,6.16810812389043e-23,8.85143072920963e-20,6.91534149212852e-20,"PDE2A/TIE1/RAPGEF3/PECAM1/ROBO4/CDH5/MET/HEG1/BMPR2/SOX18/SOX17/ACVRL1/DLL1/ICAM1/FZD4/KDR/PLCB1/NRP1/MAGI1/ID1/CLDN5/RDX/ZEB1/NOTCH4/NOTCH1/TJP1/TNFRSF1A/S1PR1/IKBKB/TJP2/APOLD1/ROCK2/CLIC4/PLOD3/MSN/AMOTL2/CTNNB1/ZDHHC21/AFDN/RAPGEF2/COL18A1/PDE4D/ADD1/RAPGEF1/LIPA/PPP1R16B/RAP1A/F11R/STC1/EDNRB/HEY1/BMP6/ATOH8/HEY2/JAG1/FSTL1",56,"Endothelial"
"GO:0007015","actin filament organization","130/2021","452/17012",0.287610619469027,2.42099547669821,11.2425421281097,7.54083381258275e-23,8.85143072920963e-20,6.91534149212852e-20,"RHOJ/ARHGEF15/SHANK3/SHROOM4/FAM171A1/RAPGEF3/KANK3/MET/FAM107A/SSH1/RND1/PDLIM1/ESAM/SYNPO/FSCN1/SHROOM2/PPM1F/NRP1/DPYSL3/SVIL/SWAP70/DLC1/TNFAIP1/FCHSD2/BCAR1/SPTBN1/FERMT2/RDX/HIP1/PXN/ELMO1/PLS3/PRKN/MYO1E/GSN/TRIOBP/LUZP1/MYO5C/ARHGEF10/TJP1/PHACTR1/ARRB1/PPP1R9B/MTSS1/S1PR1/INF2/CNN3/CCDC88A/CDC42EP4/DBN1/GAS2L1/ROCK2/NCKAP1/JAK2/PLEC/PRKCE/EMP2/TMOD3/DIAPH2/CORO1C/PHLDB2/SPTAN1/ARHGEF2/PLEKHG2/CTTN/FER/MYO1C/MICAL3/LIMA1/CX3CL1/LIMCH1/ALMS1/CYFIP1/RASA1/GBA2/CCN2/TMSB10/CLASP1/RICTOR/TTC17/WASF2/SPIRE1/NEDD9/RUFY3/ABL1/ARFIP1/MYO1D/RAC1/WASHC4/ADD1/TAGLN2/RGCC/PREX1/TMSB4X/MYL9/F11R/CDC42EP1/SHROOM1/CDC42EP5/MYO6/ARHGAP12/ITGB5/MYO1B/DLG1/RFLNB/CXCL12/SCIN/AIF1L/HIP1R/RHOBTB1/TMOD2/RHOC/FHOD1/ARHGAP18/KIRREL1/KANK2/PIK3CA/CLASP2/EPS8/SPECC1L/ABI2/ARHGAP35/CALD1/NCK1/CAPZA2/SORBS3/LATS1/PPFIA1/ARFGEF1/WASHC2C",130,"Endothelial"
"GO:0030198","extracellular matrix organization","104/1498","316/17012",0.329113924050633,3.73757414949891,15.2637818313404,3.47302840298388e-34,1.19568382834693e-30,9.64378240485485e-31,"FLRT2/ENG/TGFBR3/TNXB/FOXC1/LAMB1/FAP/APBB2/VWA1/MATN2/COL4A1/COL4A2/CYP1B1/HMCN1/GAS6/PLOD2/LAMB2/CAV1/TNFRSF1A/APP/ELN/EXT1/CAV2/LARGE1/TIMP3/PXDN/NID1/LAMC1/SERPINH1/FKBP10/QSOX1/PHLDB2/PLOD3/ANXA2/NF1/NPHP3/CLASP1/ABL1/MMP2/ITGB1/COMP/ABI3BP/LUM/MFAP4/AEBP1/TGFBI/COL14A1/COL3A1/COL1A2/COL1A1/CST3/THSD4/CCN1/TGFB2/EFEMP2/ADAMTSL2/SULF1/BMP1/PLOD1/PHLDB1/MMP14/SFRP2/PDGFRA/FBLN1/CCDC80/LAMA2/ADAMTS2/PRICKLE1/COL4A4/CTSK/LTBP4/EMILIN1/COL5A1/MMP23B/FBLN5/LRP1/ADAMTS12/GPM6B/LOXL1/COL6A1/ECM2/COL5A2/LOX/NDNF/COL12A1/NID2/ADAMTSL3/SH3PXD2B/DDR2/FMOD/PRDM5/FOXF1/OLFML2B/CRISPLD2/ANTXR1/RECK/SMOC2/CRTAP/P3H4/TGFBR1/ANTXR2/RIC1/PRDX4/P4HA1",104,"Fibroblast/stromal"
"GO:0043062","extracellular structure organization","104/1498","317/17012",0.32807570977918,3.72578369476863,15.2225266888031,4.74229772465994e-34,1.19568382834693e-30,9.64378240485485e-31,"FLRT2/ENG/TGFBR3/TNXB/FOXC1/LAMB1/FAP/APBB2/VWA1/MATN2/COL4A1/COL4A2/CYP1B1/HMCN1/GAS6/PLOD2/LAMB2/CAV1/TNFRSF1A/APP/ELN/EXT1/CAV2/LARGE1/TIMP3/PXDN/NID1/LAMC1/SERPINH1/FKBP10/QSOX1/PHLDB2/PLOD3/ANXA2/NF1/NPHP3/CLASP1/ABL1/MMP2/ITGB1/COMP/ABI3BP/LUM/MFAP4/AEBP1/TGFBI/COL14A1/COL3A1/COL1A2/COL1A1/CST3/THSD4/CCN1/TGFB2/EFEMP2/ADAMTSL2/SULF1/BMP1/PLOD1/PHLDB1/MMP14/SFRP2/PDGFRA/FBLN1/CCDC80/LAMA2/ADAMTS2/PRICKLE1/COL4A4/CTSK/LTBP4/EMILIN1/COL5A1/MMP23B/FBLN5/LRP1/ADAMTS12/GPM6B/LOXL1/COL6A1/ECM2/COL5A2/LOX/NDNF/COL12A1/NID2/ADAMTSL3/SH3PXD2B/DDR2/FMOD/PRDM5/FOXF1/OLFML2B/CRISPLD2/ANTXR1/RECK/SMOC2/CRTAP/P3H4/TGFBR1/ANTXR2/RIC1/PRDX4/P4HA1",104,"Fibroblast/stromal"
"GO:0045229","external encapsulating structure organization","104/1498","318/17012",0.327044025157233,3.71406739384168,15.1814382830185,6.46548573367121e-34,1.19568382834693e-30,9.64378240485485e-31,"FLRT2/ENG/TGFBR3/TNXB/FOXC1/LAMB1/FAP/APBB2/VWA1/MATN2/COL4A1/COL4A2/CYP1B1/HMCN1/GAS6/PLOD2/LAMB2/CAV1/TNFRSF1A/APP/ELN/EXT1/CAV2/LARGE1/TIMP3/PXDN/NID1/LAMC1/SERPINH1/FKBP10/QSOX1/PHLDB2/PLOD3/ANXA2/NF1/NPHP3/CLASP1/ABL1/MMP2/ITGB1/COMP/ABI3BP/LUM/MFAP4/AEBP1/TGFBI/COL14A1/COL3A1/COL1A2/COL1A1/CST3/THSD4/CCN1/TGFB2/EFEMP2/ADAMTSL2/SULF1/BMP1/PLOD1/PHLDB1/MMP14/SFRP2/PDGFRA/FBLN1/CCDC80/LAMA2/ADAMTS2/PRICKLE1/COL4A4/CTSK/LTBP4/EMILIN1/COL5A1/MMP23B/FBLN5/LRP1/ADAMTS12/GPM6B/LOXL1/COL6A1/ECM2/COL5A2/LOX/NDNF/COL12A1/NID2/ADAMTSL3/SH3PXD2B/DDR2/FMOD/PRDM5/FOXF1/OLFML2B/CRISPLD2/ANTXR1/RECK/SMOC2/CRTAP/P3H4/TGFBR1/ANTXR2/RIC1/PRDX4/P4HA1",104,"Fibroblast/stromal"
"GO:0030199","collagen fibril organization","39/1498","70/17012",0.557142857142857,6.32717909593744,13.8778731785826,2.10435891449848e-23,2.91874581440939e-20,2.35411309092975e-20,"TNXB/FOXC1/CYP1B1/PLOD2/EXT1/PXDN/SERPINH1/FKBP10/PLOD3/ANXA2/NF1/COMP/LUM/AEBP1/COL14A1/COL3A1/COL1A2/COL1A1/TGFB2/EFEMP2/BMP1/PLOD1/SFRP2/ADAMTS2/EMILIN1/COL5A1/ADAMTS12/LOXL1/COL6A1/COL5A2/LOX/COL12A1/DDR2/FMOD/CRTAP/P3H4/TGFBR1/ANTXR2/P4HA1",39,"Fibroblast/stromal"
"GO:0031589","cell-substrate adhesion","91/1498","360/17012",0.252777777777778,2.87066458982347,11.1473826756554,7.10648373318404e-21,7.885354350341e-18,6.35992891574007e-18,"TNXB/LAMB1/FZD4/ACTN1/SERPINE1/PLPP3/SNED1/DLC1/FERMT2/DAB2/RIN2/GAS6/TRIOBP/LEF1/PEAK1/DOCK1/CARMIL1/TIAM1/WDPCP/JAM3/JAK2/PRKCE/NID1/EMP2/LAMC1/ARL2/CORO1C/PHLDB2/CTTN/FER/ANXA2/NF1/CCN2/VAMP3/CLASP1/PARVA/ABL1/SORBS1/DAPK3/ITGB1/FLNA/COL8A1/ABI3BP/ITGBL1/FBLN2/COL3A1/COL1A1/FN1/THBS1/EFNA5/ITGB8/TNFRSF12A/TRIP6/CCN1/EFEMP2/DOCK5/VCL/CD63/ITGB5/ITGA1/EDIL3/MMP14/PKD1/THY1/RRAS/SORBS3/SFRP1/FBLN1/APOD/COL16A1/CCDC80/ITGA11/CDH11/SVEP1/EPHA3/EMILIN1/FBLN5/ADAMTS12/GPM6B/ECM2/NDNF/NID2/FOXF1/ANTXR1/SGCE/AXL/ANGPT1/EPDR1/PTEN/ITGB1BP1/ILK",91,"Fibroblast/stromal"
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","79/811","366/17012",0.215846994535519,4.52773005060204,15.2645983192643,1.23456975599386e-30,6.24815753508492e-27,4.34048735265209e-27,"TLR4/LY96/MEF2C/CD40/PLSCR1/HLA-DRB1/INPP5D/LIPA/RABGEF1/FYB1/CD53/NCKAP1L/LCP2/PDE4B/LAPTM5/LPXN/CYBA/CMTM3/NR4A3/TRAF3/PTPRJ/PTPN6/PRNP/PIK3AP1/PELI1/C5AR1/FCER1G/TYROBP/NFKB1/NFKBIA/FCGR2B/FCGR2A/HLA-DQB1/C3/HLA-DPB1/LGALS3/SQSTM1/BTK/SYK/LAT2/LYN/BLNK/NFKBID/GRB2/CD81/NFKBIZ/TREM2/LILRB2/MNDA/CD14/TLR2/HCK/FCGR1A/LILRB4/FPR3/FPR1/CLEC7A/CD33/SCIMP/FCGR3A/LILRB1/C3AR1/TLR1/THEMIS2/IRAK2/ITGAM/FGR/KLHL6/NINJ1/CD300A/PAK1/OAS1/RIPK2/MALT1/BLVRA/DUSP3/MYD88/VAV1/PSEN1",79,"Macrophages"
"GO:0071216","cellular response to biotic stimulus","63/811","255/17012",0.247058823529412,5.18244723290056,15.055904946953,4.61726696527347e-28,1.16839940556245e-24,8.11666929684914e-25,"IRAK3/TLR4/LY96/MEF2C/CD40/SIRPA/JAK2/PPARD/AHR/CARD16/TNFRSF1B/PDE4B/GBP2/PTPN6/IL1B/IRF8/ABCA1/CEBPB/NFKB1/CXCL8/NFKBIA/FCGR2B/CD68/LY86/BTK/SYK/LYN/GSTP1/PYCARD/NFKBIZ/AXL/TREM2/LILRB2/CD14/TLR2/HCK/CD86/KMO/SPI1/MRC1/CLEC7A/NLRP3/SCIMP/LILRB1/IL18/TLR1/PTAFR/IRAK2/CX3CR1/IRF5/HAVCR2/TNF/CASP1/LITAF/PPP1R15B/EIF2AK3/RIPK2/MALT1/MYD88/MAP2K3/TSPO/NFKBIB/RHOA",63,"Macrophages"
"GO:0002429","immune response-activating cell surface receptor signaling pathway","72/811","336/17012",0.214285714285714,4.49497974282191,14.4768074056485,9.0482858150324e-28,1.52644581699597e-24,1.06039560077924e-24,"TLR4/LY96/MEF2C/PLSCR1/HLA-DRB1/INPP5D/LIPA/RABGEF1/FYB1/CD53/NCKAP1L/LCP2/PDE4B/LAPTM5/LPXN/CYBA/CMTM3/NR4A3/TRAF3/PTPRJ/PTPN6/PRNP/PIK3AP1/PELI1/C5AR1/FCER1G/TYROBP/NFKB1/NFKBIA/FCGR2B/HLA-DQB1/C3/HLA-DPB1/LGALS3/SQSTM1/BTK/SYK/LAT2/LYN/BLNK/NFKBID/GRB2/CD81/NFKBIZ/TREM2/MNDA/CD14/TLR2/HCK/LILRB4/FPR3/FPR1/CLEC7A/SCIMP/C3AR1/TLR1/THEMIS2/IRAK2/ITGAM/FGR/KLHL6/NINJ1/CD300A/PAK1/OAS1/RIPK2/MALT1/BLVRA/DUSP3/MYD88/VAV1/PSEN1",72,"Macrophages"
"GO:0002237","response to molecule of bacterial origin","73/811","354/17012",0.206214689265537,4.32567730429755,14.1473385736492,4.86822779749464e-27,6.15952522078009e-24,4.27891601148213e-24,"IRAK3/TLR4/LY96/MEF2C/CD40/SIRPA/LGALS9/JAK2/ADAM17/PPARD/AHR/CXCL2/RAC1/CARD16/IL10RA/TNFRSF1B/PDE4B/GBP2/PTPN6/AKIRIN2/IL1B/IRF8/PELI1/C5AR1/ABCA1/SOD2/CEBPB/NFKB1/CXCL8/NFKBIA/FCGR2B/ACP5/CD68/LY86/BTK/LYN/GSTP1/PYCARD/NFKBIZ/AXL/TREM2/LILRB2/CD14/TLR2/HCK/CD86/KMO/SPI1/MRC1/NLRP3/SCIMP/LILRB1/IL18/TLR1/PTAFR/IRAK2/CX3CR1/IRF5/HAVCR2/TNF/CASP1/LITAF/CARD9/RIPK2/MAPKAPK3/MALT1/BLVRA/MYD88/MAP2K3/TSPO/GPX4/NFKBIB/RHOA",73,"Macrophages"
"GO:0071219","cellular response to molecule of bacterial origin","58/811","228/17012",0.254385964912281,5.33614554264824,14.7478250599297,1.26632761401855e-26,1.28177681090958e-23,8.90428259120415e-24,"IRAK3/TLR4/LY96/MEF2C/CD40/SIRPA/JAK2/PPARD/AHR/CARD16/TNFRSF1B/PDE4B/GBP2/PTPN6/IL1B/IRF8/ABCA1/CEBPB/NFKB1/CXCL8/NFKBIA/FCGR2B/CD68/LY86/LYN/GSTP1/PYCARD/NFKBIZ/AXL/TREM2/LILRB2/CD14/TLR2/HCK/CD86/KMO/SPI1/MRC1/NLRP3/SCIMP/LILRB1/IL18/TLR1/PTAFR/IRAK2/CX3CR1/IRF5/HAVCR2/TNF/CASP1/LITAF/RIPK2/MALT1/MYD88/MAP2K3/TSPO/NFKBIB/RHOA",58,"Macrophages"
"GO:0002275","myeloid cell activation involved in immune response","32/773","99/17012",0.323232323232323,7.11362002953206,13.3100824087184,3.13944253338934e-19,1.03063091791624e-15,8.36216173512424e-16,"PLCG2/PRKCE/FER/IL4R/RABGEF1/LAT/RAC2/DOCK2/NR4A3/PTPN6/FCER1G/TYROBP/BTK/SYK/LAT2/LYN/PYCARD/GATA2/SPI1/ADGRE2/ITGAM/HAVCR2/CD300A/CD84/STXBP2/SLC18A2/KIT/RAB44/CLNK/ENPP3/FCER1A/UNC13D",32,"Mast cells"
"GO:0045576","mast cell activation","27/773","68/17012",0.397058823529412,8.73837607488015,13.9499080615388,4.19211274320212e-19,1.03063091791624e-15,8.36216173512424e-16,"FER/IL4R/RABGEF1/LAT/RAC2/RHOH/LCP2/NR4A3/PTPN6/FCER1G/BTK/SYK/LAT2/LYN/GATA2/ADGRE2/CD300A/CD84/STXBP2/SLC18A2/KIT/CRLF2/RAB44/CLNK/ENPP3/FCER1A/UNC13D",27,"Mast cells"
"GO:0002366","leukocyte activation involved in immune response","56/773","320/17012",0.175,3.85135834411384,11.2343417266691,1.94754726547433e-18,3.19202996811243e-15,2.58989618812201e-15,"ICAM1/SWAP70/PLCG2/PRKCE/FER/FOXP1/RELB/IL4R/RABGEF1/LAT/RAC2/GPR65/CD69/SMAD7/NCKAP1L/DOCK2/DOCK10/ANXA1/RARA/LFNG/NR4A3/PTPN6/FCER1G/TYROBP/LGALS1/BTK/SYK/LAT2/LYN/NFKBID/BCL3/PYCARD/GATA2/NFKBIZ/TP53BP1/SPI1/IL18/ADGRE2/ITGAM/HAVCR2/CD300A/IL6R/CD84/STXBP2/SEMA4A/SLC18A2/KIT/IL18R1/RAB44/CLNK/ENPP3/FCER1A/UNC13D/ERCC1/DOCK11/SUPT6H",56,"Mast cells"
"GO:0002279","mast cell activation involved in immune response","24/773","55/17012",0.436363636363636,9.60338703986828,13.942842575844,2.76957740059848e-18,3.40450301968568e-15,2.76228903901796e-15,"FER/IL4R/RABGEF1/LAT/RAC2/NR4A3/PTPN6/FCER1G/BTK/SYK/LAT2/LYN/GATA2/ADGRE2/CD300A/CD84/STXBP2/SLC18A2/KIT/RAB44/CLNK/ENPP3/FCER1A/UNC13D",24,"Mast cells"
"GO:0002263","cell activation involved in immune response","56/773","324/17012",0.172839506172839,3.80381071023589,11.1171656860619,3.51788228582727e-18,3.45948543988253e-15,2.80689976069165e-15,"ICAM1/SWAP70/PLCG2/PRKCE/FER/FOXP1/RELB/IL4R/RABGEF1/LAT/RAC2/GPR65/CD69/SMAD7/NCKAP1L/DOCK2/DOCK10/ANXA1/RARA/LFNG/NR4A3/PTPN6/FCER1G/TYROBP/LGALS1/BTK/SYK/LAT2/LYN/NFKBID/BCL3/PYCARD/GATA2/NFKBIZ/TP53BP1/SPI1/IL18/ADGRE2/ITGAM/HAVCR2/CD300A/IL6R/CD84/STXBP2/SEMA4A/SLC18A2/KIT/IL18R1/RAB44/CLNK/ENPP3/FCER1A/UNC13D/ERCC1/DOCK11/SUPT6H",56,"Mast cells"
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","15/110","33/17012",0.454545454545455,70.297520661157,32.1448074453064,5.0458262864848e-25,1.41838176913088e-21,9.66674088568666e-22,"HLA-DRB5/CD74/HLA-DRB1/HLA-DMA/IFI30/CTSS/FCGR2B/HLA-DQA1/HLA-DRA/LGMN/HLA-DPA1/HLA-DQB1/HLA-DPB1/THBS1/CTSD",15,"Mast cells - myeloid-associated"
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","14/110","29/17012",0.482758620689655,74.660815047022,32.0273149291445,6.78405059554286e-24,9.53498311203549e-21,6.49840635994105e-21,"HLA-DRB5/CD74/HLA-DRB1/HLA-DMA/IFI30/CTSS/FCGR2B/HLA-DQA1/HLA-DRA/LGMN/HLA-DPA1/HLA-DQB1/HLA-DPB1/CTSD",14,"Mast cells - myeloid-associated"
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","14/110","31/17012",0.451612903225806,69.8439882697947,30.9497720016952,2.29514570556026e-23,2.15055152610996e-20,1.46567199442795e-20,"HLA-DRB5/CD74/HLA-DRB1/HLA-DMA/IFI30/CTSS/FCGR2B/HLA-DQA1/HLA-DRA/LGMN/HLA-DPA1/HLA-DQB1/HLA-DPB1/CTSD",14,"Mast cells - myeloid-associated"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","14/110","39/17012",0.358974358974359,55.5170163170163,27.4964921971696,1.2514747414278e-21,8.79473874538389e-19,5.99390534052264e-19,"HLA-DRB5/CD74/HLA-DRB1/HLA-DMA/IFI30/CTSS/FCGR2B/HLA-DQA1/HLA-DRA/LGMN/HLA-DPA1/HLA-DQB1/HLA-DPB1/CTSD",14,"Mast cells - myeloid-associated"
"GO:0019882","antigen processing and presentation","18/110","114/17012",0.157894736842105,24.4191387559809,20.2394128196934,2.2099956454795e-20,1.24245955188858e-17,8.46777278899515e-18,"HLA-DRB5/CD74/HLA-DRB1/HLA-DMA/IFI30/CTSS/FCGR2B/HLA-DQA1/HLA-DRA/CD68/LGMN/HLA-DPA1/HLA-DQB1/HLA-DPB1/THBS1/CTSD/CTSH/FGL2",18,"Mast cells - myeloid-associated"
"GO:0019646","aerobic electron transport chain","10/65","87/17012",0.114942528735632,30.0831122900088,16.842686058143,1.02279662164574e-12,1.09810565261683e-09,9.2074838226291e-10,"MT-ND2/MT-ND4/MT-ND1/MT-ND5/MT-CO1/MT-ND4L/MT-ND3/MT-CYB/MT-CO2/MT-CO3",10,"Mixed mast-epithelial / doublet-like"
"GO:0042773","ATP synthesis coupled electron transport","10/65","94/17012",0.106382978723404,27.8428805237316,16.1619485813124,2.26413536622027e-12,1.09810565261683e-09,9.2074838226291e-10,"MT-ND2/MT-ND4/MT-ND1/MT-ND5/MT-CO1/MT-ND4L/MT-ND3/MT-CYB/MT-CO2/MT-CO3",10,"Mixed mast-epithelial / doublet-like"
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","10/65","94/17012",0.106382978723404,27.8428805237316,16.1619485813124,2.26413536622027e-12,1.09810565261683e-09,9.2074838226291e-10,"MT-ND2/MT-ND4/MT-ND1/MT-ND5/MT-CO1/MT-ND4L/MT-ND3/MT-CYB/MT-CO2/MT-CO3",10,"Mixed mast-epithelial / doublet-like"
"GO:1902600","proton transmembrane transport","12/65","184/17012",0.0652173913043478,17.0688963210702,13.5723138658146,4.36927769719745e-12,1.29786782822991e-09,1.08824656387663e-09,"MT-ND2/MT-ND4/MT-ND1/MT-ND5/MT-CO1/MT-ATP8/MT-ND4L/MT-ND3/MT-CYB/MT-CO2/MT-CO3/SLC18A2",12,"Mixed mast-epithelial / doublet-like"
"GO:0006119","oxidative phosphorylation","11/65","139/17012",0.079136690647482,20.7118981737687,14.4515649735544,4.46002690113373e-12,1.29786782822991e-09,1.08824656387663e-09,"MT-ND2/MT-ND4/MT-ND1/MT-ND5/MT-CO1/MT-ATP8/MT-ND4L/MT-ND3/MT-CYB/MT-CO2/MT-CO3",11,"Mixed mast-epithelial / doublet-like"
"GO:0007159","leukocyte cell-cell adhesion","48/298","420/17012",0.114285714285714,6.52425695110259,15.3067152073806,1.63307633632366e-25,5.34342577245101e-22,4.28037902889043e-22,"MSN/HLA-E/CD55/CCL5/ZAP70/ICOS/CD6/LCK/PTPN22/CD3E/RASGRP1/CD5/SKAP1/ITGAL/RASAL3/SELPLG/IL2RG/CD28/IL7R/RUNX3/CORO1A/ITGA4/PTPRC/RAC2/SPN/RHOH/FYN/CD69/SOCS1/ITGB2/TGFB1/SMAD7/HLA-A/SEMA4D/STK10/CD37/CCR7/ETS1/RIPOR2/LAPTM5/DOCK8/B2M/CD44/ANXA1/SELENOK/EZR/RPS3/SELL",48,"Naive/memory T cells"
"GO:0002181","cytoplasmic translation","32/298","202/17012",0.158415841584158,9.04352448667685,15.3557513693689,1.39292048615756e-21,2.27881791535377e-18,1.82545895291175e-18,"RPS27/RPS29/RPL28/RPS15A/RPS26/FAU/RPS3/RPL36AL/RPL21/RPS25/RPLP2/RPS12/RPL13/RPS21/RPS19/RPS20/RPL39/RPSA/RPL34/RPS27A/RPL10/RPS14/RPS23/RPL11/RPS3A/RPL32/RPS16/RPL37/RPS13/RPL19/RPL30/RPL38",32,"Naive/memory T cells"
"GO:0050863","regulation of T cell activation","41/298","395/17012",0.10379746835443,5.92551185115963,13.2253283018141,2.76770831178959e-20,3.01864719872518e-17,2.41810305135301e-17,"HLA-E/CD55/CCL5/CD2/ZAP70/ICOS/CD6/LCK/PTPN22/CD3E/RASGRP1/CD5/RASAL3/LAT/IL2RG/CD28/IL7R/RUNX3/CORO1A/PTPRC/RAC2/SPN/CAMK4/RHOH/TCF7/FYN/CD69/TNFRSF1B/SOCS1/TGFB1/SMAD7/HLA-A/CD37/CCR7/RIPOR2/LAPTM5/DOCK8/B2M/ANXA1/SELENOK/RPS3",41,"Naive/memory T cells"
"GO:1903037","regulation of leukocyte cell-cell adhesion","40/298","383/17012",0.10443864229765,5.96211470727391,13.1149299484058,6.65733085606158e-20,4.74489448053946e-17,3.8009224219995e-17,"HLA-E/CD55/CCL5/ZAP70/ICOS/CD6/LCK/PTPN22/CD3E/RASGRP1/CD5/SKAP1/RASAL3/IL2RG/CD28/IL7R/RUNX3/CORO1A/ITGA4/PTPRC/SPN/RHOH/FYN/CD69/SOCS1/ITGB2/TGFB1/SMAD7/HLA-A/CD37/CCR7/ETS1/RIPOR2/LAPTM5/DOCK8/B2M/CD44/ANXA1/SELENOK/RPS3",40,"Naive/memory T cells"
"GO:0050852","T cell receptor signaling pathway","27/298","150/17012",0.18,10.2757046979866,15.235996225954,7.25075562429624e-20,4.74489448053946e-17,3.8009224219995e-17,"ZAP70/THEMIS/CD3D/LCK/PTPN22/CD3E/TRBC1/LIME1/TRBC2/CD3G/SKAP1/TRAT1/CD247/ITK/LAT/CD28/PTPRC/FYB1/FYN/CD53/HLA-A/CCR7/PDE4B/LAPTM5/ELF1/EZR/RPS3",27,"Naive/memory T cells"
